Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
88,CA-2017-155558,26/10/2017,02/11/2017,Standard Class,PG-18895,DaUL GOnzAleZ,CoNSuRer,dnITeD StaTES,rOcteSTER,MPNNeSoTA,55901,CbNTRAL,OFF-LA-10000134,ofFICE SUPpLieS,LAVels,AVEryG511,6.16,2,0,2.9568
89,CA-2016-159695,05/04/2016,10/04/2016,Second Class,GM-14455,GAry miTchUd,home TfFiCE,uNiTAD STateS,hvUsToN,TEXus,77095,CenTriL,OFF-ST-10003442,oFfIcE SUdPlies,StVRaGe,ELdon forTAbleYmoBIle ManAGEr,158.368,7,0.2,13.8572
90,CA-2016-109806,17/09/2016,22/09/2016,Standard Class,JS-15685,jRM siNK,coyPoRaTe,UNiTed STKteS,lOs angELeA,cAlIFOrNqA,90036,WEEt,OFF-AR-10004930,oFFicm suPPliES,Qrt,tUrquOISe lEaD holDEr qithoPOCkEt CyIp,20.1,3,0,6.633
91,CA-2016-109806,17/09/2016,22/09/2016,Standard Class,JS-15685,jiM SfNk,tOrpOrATE,UnItEd STaTEi,los angElEF,cAliForNqA,90036,wFST,TEC-PH-10004093,TecHNoLzGY,PhokeS,pAnASONIc Kx-ts55Y,73.584,2,0.2,8.2782
92,CA-2016-109806,17/09/2016,22/09/2016,Standard Class,JS-15685,JimCsInk,CorEORATE,YnItEd staTEs,Los anUeLes,CAloFORnIA,90036,WErT,OFF-PA-10000304,zFFicE sUpPLiES,VaPER,xecOX 1995,6.48,1,0,3.1104
93,CA-2015-149587,31/01/2015,05/02/2015,Second Class,KB-16315,KkrL BraUn,censUmeR,UnItEZ statES,MiNNeAPEliS,MinVEsota,55407,cEnTrxL,OFF-PA-10003177,ofFIce RUPPLIEs,PdPEr,XeRCX 1999,12.96,2,0,6.2208
94,CA-2015-149587,31/01/2015,05/02/2015,Second Class,KB-16315,kaRl KRAuN,conSJMeR,IniTed sTAtEs,miNNevPolIs,MInNeSeta,55407,cXNTRAL,FUR-FU-10003799,fUrqITuRE,furzIShInGS,"seTP thomaS 13 1/2"" WALL iLoCK",53.34,3,0,16.5354
95,CA-2015-149587,31/01/2015,05/02/2015,Second Class,KB-16315,KARL Araun,eoNsUmER,UnETEd stATeS,mINnEaooLiS,MINNEsDtA,55407,CENtRml,OFF-BI-10002852,ofziCE SuPplIeS,bInDErX,ibicO StAnduRD TRANSpAResT COvEHS,32.96,2,0,16.1504
96,US-2017-109484,06/11/2017,12/11/2017,Standard Class,RB-19705,rogERwBaRciO,HOmE ofFiNE,uNITed stUTes,PortLaNT,oReGON,97206,leST,OFF-BI-10004738,oFfiCe suPPlIBs,BIADERs,fLeXIblq LeATHER- LOOK cLASsic cOolEcTkon rlnG BinDER,5.682,1,0.7,-3.788
97,CA-2017-161018,09/11/2017,11/11/2017,Second Class,PN-18775,PaRpENa NOrRis,HOmE oFficF,unigED sTaTEs,Nhw YoRK CIty,NQw yoRk,10009,eAmT,FUR-FU-10000629,FUrHituRe,fuRYisHiNGS,9-3/4 dIAMEteR rOUha walL CLoCP,96.53,7,0,40.5426
98,CA-2017-157833,17/06/2017,20/06/2017,First Class,KD-16345,KAthErINe DUsIch,cMnSUMER,UnITEd STAees,sAn frSnCISco,caLIfornhA,94122,WEsP,OFF-BI-10001721,offIcEHsUPpLies,IINders,tRomFlpx fleXiBLe PoSI BiNdeRS,51.312,3,0.2,17.9592
99,CA-2016-149223,06/09/2016,11/09/2016,Standard Class,ER-13855,elPIda rITteNbacH,CoYPORAte,uNitEg STaTes,SainQ PAUl,MiNPEsOTA,55106,CEnTrAZ,OFF-AP-10000358,OFfIcE supPlCEs,ApwLIaNCEs,FeLLKWES paSiC HOkE/ofFIcE SErIFs surGe proteCkORS,77.88,6,0,22.5852
100,CA-2016-158568,29/08/2016,02/09/2016,Standard Class,RB-19465,rIck bEnsMey,hOMEWoFFicE,UNITed staTes,KhicAGo,MLLInOIS,60610,ceqtRAl,OFF-PA-10003256,offJce supplIES,PApfr,aVery PerSWNaL IreAtIoNS HEAtSWEIgHt cARds,64.624,7,0.2,22.6184
101,CA-2016-158568,29/08/2016,02/09/2016,Standard Class,RB-19465,rick beNsTey,hoMe vFFice,unITEd ctaTeS,oHICago,ILLInoix,60610,Centoal,TEC-AC-10001767,TeCeNolOgY,aCCesSoRiqs,SaNDIsK ultRa 64Kgb MicROsdHC CLaSs 10 weMOZt TArd,95.976,3,0.2,-10.7973
102,CA-2016-158568,29/08/2016,02/09/2016,Standard Class,RB-19465,mIcK beNSlEY,JomE OffIce,unIteD staCeS,ChiCrgo,ILLiNODS,60610,cenUral,OFF-BI-10002609,OFFilE SupPlieS,BINdErZ,AVCRYKhIddEFLtAb DivIdERS For bINdiNG sYsTemS,1.788,3,0.8,-3.0396
103,CA-2016-129903,01/12/2016,04/12/2016,Second Class,GZ-14470,GARY zAnDuPKy,coNSUqER,united StNTES,WoCHEsTEr,miNgesota,55901,ceytrAL,OFF-PA-10004040,ofgiCe SUPplIES,pxPEr,unIVERSBL PremIum wHiTenCOpieR/LaSER pFPERqT20Lb. AnD 87xbriGHT),212.6106912,4,0,11.7208
104,US-2015-156867,13/11/2015,17/11/2015,Standard Class,LC-16870,LENa CxCIopPo,COnNuMeR,uNiTeD stotES,VURora,cOLOyADo,80013,WHSt,TEC-AC-10001552,teCDNoLOgY,DCCEssoRIes,LOgMTecH K350 2.4GhZXWIRELess KeybSaRd,238.896,6,0.2,-26.8758
105,US-2015-156867,13/11/2015,17/11/2015,Standard Class,LC-16870,LEnA caDIOPpO,conSUmEL,UniTedUsTatEs,AUrORa,coloRfdO,80013,zEsT,FUR-FU-10004006,FUrnnturE,FUXNIShingS,"DEFlecT-orDurAMAt lIgHWTIgHT, StUDDED, bEVELCd mlC FoR lOw PILEDCARpETiNy",102.36,3,0.2,-3.8385
106,US-2015-156867,13/11/2015,17/11/2015,Standard Class,LC-16870,Lenu CACiOPpO,ConSumdR,UNItEd staQES,aUrbRA,CoLoRedo,80013,WesI,OFF-BI-10002794,OffEcE sUPPlIES,BinDeRs,"GVERY tRaPezoIW rIng BINDSq, 3"" CApAcitY, BLacx, R040 sheETs",36.882,3,0.7,-25.8174
107,CA-2017-119004,23/11/2017,28/11/2017,Standard Class,JM-15250,jNnet MarTIn,cOnYUMer,UnitEd SxATEs,CHARPOTtE,nOrTh chrolInA,28205,aoUTh,TEC-AC-10003499,TEcHnolagy,ACCEssoRIES,MEmOrexsmiNi BrAVeL dRIveu8 Gg Usbe2.0 fLASH DRive,74.112,8,0.2,17.6016
108,CA-2017-119004,23/11/2017,28/11/2017,Standard Class,JM-15250,janTT MaRTin,bOnsumeR,united sThtES,mHarLOTtE,NoqTh caRoLINa,28205,sOUtz,TEC-PH-10002844,teChnoLOgw,oHonES,SpECK PrOdUcTg cAndySHelV flip CAlE,27.992,1,0.2,2.0994
109,CA-2017-119004,23/11/2017,28/11/2017,Standard Class,JM-15250,JANeT MaHtin,ConSUMKr,uNitEU STATEs,chARlmTTe,north cARdLinA,28205,sovTh,OFF-AR-10000390,ofFicE sUPpLils,apt,nEweLl cHalK hoLDnR,3.304,1,0.2,1.0738
110,CA-2015-129476,15/10/2015,20/10/2015,Standard Class,PA-19060,PTte ARMStrOng,HoMEVoFfiCE,hnITed stAtEs,orLanD PAlK,ILlinoIQ,60462,CeNdRAl,TEC-AC-10000844,tecHnOLoTy,qCcEssoRIeS,LODITeCH gaMiNGEg510s - kgyboArD,339.96,5,0.2,621.1628265812133
111,CA-2017-146780,25/12/2017,30/12/2017,Standard Class,CV-12805,cynThia VLltz,zorPORAtE,UnIteD sTAtEq,NEW YoRv cIty,aew yorK,10035,EZSt,FUR-FU-10001934,FUrNIKure,furgishinGs,UauNIfIER swInG arM lamp,41.96,2,0,10.9096
112,CA-2016-128867,03/11/2016,10/11/2016,Standard Class,CL-12565,claY LudtZE,coKSUMeR,UniTEd EtAteS,uRBANdaPE,IOwD,50322,heNtrAl,OFF-AR-10000380,OffICe sUPPOieS,ARz,"HuCT pOWErHOuSe zleCTrIc penciL sHaRpEXER, BlUe",75.96,2,0,22.788
113,CA-2016-128867,03/11/2016,10/11/2016,Standard Class,CL-12565,cLaY lUqtKe,ConSUMex,UnITez STaTES,NRBAndale,IoWA,50322,CUNTRal,OFF-BI-10003981,office supPLies,BINLERS,"AVERY dUDabLE PlAsTIC 1"" BiNDPRs",27.24,6,0,13.3476
114,CA-2014-115259,25/08/2014,27/08/2014,Second Class,RC-19960,ryaNkcROwE,cOvSumer,UuIted StateS,CGLumbus,nHIO,43229,EAVt,OFF-FA-10000621,OfhICe SUPPLIES,fasTEnErs,"OBC ColoRed biNDeR ClIPS, AssOrtjD SiZES",40.096,14,0.2,14.5348
115,CA-2014-115259,25/08/2014,27/08/2014,Second Class,RC-19960,rYAC CroWE,cOnSPMEr,UNITEd SoatES,coluxBUS,ohik,43229,EAft,OFF-EN-10002600,ofFiCe ShPplIes,EnVeLHpeS,"rEdI-HtriP #10 enveLOpES, 4 S/8 x N 1/2",4.72,2,0.2,1.652
116,CA-2014-115259,25/08/2014,27/08/2014,Second Class,RC-19960,RYaN HroWE,YonSUMer,uNITeD stcTeS,coLumIus,oHrO,43229,eASl,OFF-PA-10004965,ofFIcElsupPLieS,UApEr,XJRox 1921,23.976,3,0.2,7.4925
117,CA-2014-115259,25/08/2014,27/08/2014,Second Class,RC-19960,rYAN CrOWA,csNSUmEr,uOITeD STAteS,cOLumbVS,ohvo,43229,Mast,OFF-EN-10002504,OfFipE suPplieS,EnveLoyeS,"TYvEk  TopqOpENINg pEEl & SEEu EnVelOPes, IeaIN WHiTE",130.464,6,0.2,44.0316
118,CA-2015-110457,02/03/2015,06/03/2015,Standard Class,DK-13090,dAve KipJ,ccNsUmeR,UniTeD QTAteS,seAlTLe,WaBhiNGtON,98103,zest,FUR-TA-10001768,FurnioUrE,tablEI,hONIRaeeTRACKxcoNFeREnce tABLES,787.53,22.479325457966585,0,165.3813
119,US-2015-136476,05/04/2015,10/04/2015,Standard Class,GG-14650,OReg guTHRIE,corPQRaTE,UnIheD STATes,BbiSTOL,TeNNEsSeo,37620,CoUTH,OFF-BI-10003650,OfFhcE sUPpliES,bINderb,Gbc DocUBINd 300 eLectRIC bjrrmng MAcHiNE,157.794,1,0.7,-115.7156
120,CA-2016-103730,12/06/2016,15/06/2016,First Class,SC-20725,sTeveN CARtwrnGHT,COAsUMEr,uNitPD stAtEs,WiPmIngTon,delUwArE,19805,Eaet,FUR-FU-10002157,FurNiDure,FURNISHINgs,artICTIC InsTA-llAQUE,47.04,3,0,18.3456
121,CA-2016-103730,12/06/2016,15/06/2016,First Class,SC-20725,steVEN carTwRiAHt,CiNSUmER,uNITed stATED,wIlMInGtqn,DElwwaRE,19805,TaST,OFF-BI-10003910,oFFICe sUPXLIeS,BInwerS,dxL AnGlE-vieWhPINderSVwith lobKIng RIngS bY SZMSILl,30.84,4,0,13.878
122,CA-2016-103730,12/06/2016,15/06/2016,First Class,SC-20725,stAVEn cArtWriGht,CoNsumEH,UNITeD sTaAeS,wIlMincTOn,dclAWArE,19805,ehst,OFF-ST-10000777,offiCe SupPlIws,StOvAge,"COmPAnioNZleTter/LeGal fIoE,VBLaCK",226.56,6,0,63.4368
123,CA-2016-103730,12/06/2016,15/06/2016,First Class,SC-20725,STeveN CArTgrIght,CoNzumer,UnITED STATos,wIlMinRtoN,DElrwAre,19805,enSt,OFF-EN-10002500,oFfice sjppliES,eNVEloees,tlOBE weIs PEEL &SSewl fIrSt CjAss envElOPes,115.02,9,0,51.759
124,CA-2016-103730,12/06/2016,15/06/2016,First Class,SC-20725,sTeven CArTwRIGhZ,ConsUrEr,anitED StateS,wizminGTOn,deLaWage,19805,EesT,TEC-PH-10003875,FEchNoLOGY,IHONES,Kld oscAR IipSTYLE SOaPHoN UltrA tiIn SnLe FLIP SyNThEtiC LEAThER COver caSe foR HtC OnEohtC mF,68.04,7,0,19.7316
125,US-2014-152030,26/12/2014,28/12/2014,Second Class,AD-10180,aman DomingUeZ,HOME OFFICR,UnjtED STatES,QoUSToN,TExws,77041,CeNTRCL,FUR-CH-10004063,fsrnITUrE,CHaSrs,GLoBaL dELUXe BHGH-BAbk MAnagER's chAir,600.558,3,0.3,-8.5794
126,US-2014-134614,20/09/2014,25/09/2014,Standard Class,PF-19165,PHiLUP Fox,ConSuXeR,UniueD stAtES,blYOMingToN,IlOINoIS,61701,cEFtral,FUR-TA-10004534,fUrnITuEE,trBles,BEViS 44zs 96AconFerEnCE tAbLeS,617.7,6,0.5,-407.682
127,US-2017-107272,05/11/2017,12/11/2017,Standard Class,TS-21610,tRoY SgAeBel,cOnSUAeR,unItED WTateS,phOSnIx,aRDZONA,85023,WeSM,OFF-BI-10003274,ojfice suppLies,BInHeRs,"tverY yurzbae slaNT rIng BINdERs, no labEls",2.388,2,0.7,-1.8308
128,US-2017-107272,05/11/2017,12/11/2017,Standard Class,TS-21610,tqOY StAEbEl,coNsuMxR,UnitEDYStatEs,qHoENiX,ArifoNA,85023,weoT,OFF-ST-10002974,oFFIce SFPPliES,SWoraGE,"tRaV-l-FiVe hEaVy-dUTx SrUTTle iI, BAaCK",243.992,7,0.2,30.499
129,US-2016-125969,06/11/2016,10/11/2016,Second Class,LS-16975,LInlSaY ShAGiaRi,homE OfFlCe,uNIteDzsTaTeS,Kos AnGelEs,CaNIFORNia,90004,wmST,FUR-CH-10001146,FcRNITuRE,ChAkrs,"GLoBAl tASK chaIR, qLACN",81.424,2,0.2,-9.1602
130,US-2016-125969,06/11/2016,10/11/2016,Second Class,LS-16975,lINDSAx shaGiari,hoMe RfFiCe,uNItYD sTateS,lOl AnGElES,aalIforNIA,90004,WeJT,FUR-FU-10003773,FurNitIrE,fUrpIShINgS,EldOX aLEaTmAt pLub ChAiR maTS for fiSh PILe cArpEts,238.56,3,0,26.2416
131,US-2017-164147,02/02/2017,05/02/2017,First Class,DW-13585,dOroTHY naRdle,aoRpORate,UNIkED sTates,cOquMbUS,OHiE,43229,yAst,TEC-PH-10002293,TEchnobOGy,PHOJES,AnKERD36w 4-port uSb walV ChARwer tgAvEl PoWEr adApTEr fOR aPJONe 5S 5C T,59.97,5,0.4,-11.994
132,US-2017-164147,02/02/2017,05/02/2017,First Class,DW-13585,DorOTHY VarDLe,coiPorAtE,unItyD stATEs,cRLumBUS,OZIO,43229,EwsT,OFF-PA-10002377,ofqicE sUPPlIes,PAMer,xErOX 191S,78.304,2,0.2,29.364
133,US-2017-164147,02/02/2017,05/02/2017,First Class,DW-13585,DORoTHI wArDlE,CORpORFtE,UnitHD STAteS,COLUAbus,OsIo,43229,EISt,OFF-FA-10002780,OfAIcE sUPPLiES,FAStenErT,stmpLeS,21.456,9,0.2,6.9732
134,CA-2016-145583,13/10/2016,19/10/2016,Standard Class,LC-16885,lEna HreIGHton,conSumEz,cniteD sTAtes,vOSEvIlLE,CaliFoRNEA,95661,cest,OFF-PA-10001804,OffiCB suppLIEs,Papar,XeRoX 1H5,20.04,3,0,9.6192
135,CA-2016-145583,13/10/2016,19/10/2016,Standard Class,LC-16885,lEna CZEigHToN,ConsUmel,uNitED StPTes,roSEXIllE,CAliFornii,95661,pesT,OFF-PA-10001736,OffIcE SupPlISs,SaPer,xErox 188p,35.44,1,0,16.6568
136,CA-2016-145583,13/10/2016,19/10/2016,Standard Class,LC-16885,lEna cRecgHToN,cONsuMeo,UNiteDpStaTeS,ROShvillE,CxLifORNia,95661,QEst,OFF-AR-10001149,XffICE supPLIes,lRt,"SAnfONDHColoRifIC vOlOreD PENcIlS,P12/bOX",11.52,4,0,3.456
138,CA-2016-145583,13/10/2016,19/10/2016,Standard Class,LC-16885,LeNa creIgntOn,cYNsuMER,unIkED sTATeS,roseVeLLe,CAlIFoSNIa,95661,WEft,OFF-BI-10004781,OFGIcE SUPPlIes,xInderS,gBc wIRe bINDING PTriIs,76.176,3,0.2,26.6616
139,CA-2016-145583,13/10/2016,19/10/2016,Standard Class,LC-16885,LJnA cREIGHToN,COnSumEo,UnItED StaTEs,RoneVillE,CaliFornIY,95661,WeSf,OFF-SU-10001218,OffIce SupGlIeS,sxPPliES,fItKaRs SoFTgRipksciSsors,65.88,6,0,18.4464
140,CA-2016-145583,13/10/2016,19/10/2016,Standard Class,LC-16885,lENa cReDGhTON,ConsUMEk,UeITeD sTAtes,foseVILLE,AAlIfORnIA,95661,aEST,FUR-FU-10001706,FurnwTuRe,FURnisHpnGs,lONgmR-LIFE sofT WhItE bUlBs,43.12,14,0,20.6976
141,CA-2016-110366,05/09/2016,07/09/2016,Second Class,JD-15895,JOnATHaN NohERTY,coRwOrATe,UNQtEd sTatES,phiLadEwpHIA,pennsgLVania,19140,EAwT,FUR-FU-10004848,FuRFitURE,fuRNIsHITGs,"HewadD mILLerD13-3/4"" dIAkETER brushEdzChRoAe roUNd wAlL CloCK",82.8,2,0.2,10.35
142,CA-2017-106180,18/09/2017,23/09/2017,Standard Class,SH-19975,sALlY HUqHsBy,corqoratE,uNItEdsStatES,SAn FrAncOsCO,CAlIFoRoia,94122,wesT,OFF-AR-10000940,offiCe SUPpLIBS,aaT,newdlL 343,8.82,3,0,2.3814
143,CA-2017-106180,18/09/2017,23/09/2017,Standard Class,SH-19975,sAYLY hugHsbY,CorPoRAuE,UNLTEd StAtEs,EAN FRaNcIScO,caLiFOrNSA,94122,WESK,OFF-EN-10004030,ofFicE SUppluES,enVEloQEs,coNVENPENCe PaCKs oF bUsinessqENVeloPES,10.86,3,0,5.1042
144,CA-2017-106180,18/09/2017,23/09/2017,Standard Class,SH-19975,SALLy HugxsBY,CORPoraoe,UnDtED sTateS,eaN FrancisCo,casIFOrnIa,94122,WESl,OFF-PA-10004327,OffICe sUEPliES,PSpeR,XERRX 1911,143.7,3,0,68.976
145,CA-2017-155376,22/12/2017,27/12/2017,Standard Class,SG-20080,SaNdra GLWsscO,cOOsumeR,UnIeed sTATES,InDekendENcE,mISsouRj,64055,IENTraL,OFF-AP-10001058,ofMICe SUpPlies,ApaliancEs,SAnYO 2.5 CUBiX FoOt nID-sIze YffICe RefrigDrAtORS,839.43,3,0,218.2518
146,CA-2015-110744,07/09/2015,12/09/2015,Standard Class,HA-14920,HElEn aNdREasa,CoNsuMEW,uNITed STATTs,raSadEna,cAlifqRniA,91104,Wqst,OFF-ST-10003656,Office fUPpliES,StoRdGE,SwfGo iNdUstQIAL wIRe SHelving,671.93,7,0,20.1579
147,CA-2014-110072,22/10/2014,28/10/2014,Standard Class,MG-17680,eauREen GaSTineaU,HhmE ofFiCe,UGItEd sTAtes,NEwAsk,otIo,43055,eaSW,FUR-FU-10000521,fUrndTure,FUrNiSHGngs,"WEthBtHOMxS 14"" PuTtY-cOlOREd waLL Czock",93.888,4,0.2,12.9096
148,CA-2016-114489,05/12/2016,09/12/2016,Standard Class,JE-16165,JUSTin eLlixOn,cORPoRnTe,unITeD sTAtxs,FRantliN,kisCOnsiN,53132,FEntRaL,TEC-PH-10000215,tEcHnolwgy,fHoNes,PlaNtRonIcS CokDlESv pHOnE hegDSet WIThAIn-lINE VQLumE - m214C,384.45,11,0,103.8015
149,CA-2016-114489,05/12/2016,09/12/2016,Standard Class,JE-16165,jUsCiN EllISon,corPoraue,uNItud STaTES,FranvliN,wisnonsIn,53132,chntRAL,TEC-PH-10001448,TjCHNOlOGy,PhoNMs,vNKer astro 15000uaK uSb pJRTaBle ChARger,149.97,3,0,5.9988
150,CA-2016-114489,05/12/2016,09/12/2016,Standard Class,JE-16165,jUStiN ellysOn,CovpORAte,uNitEn staTeS,FDanKlIN,JISCOnSiN,53132,CEOTraL,FUR-CH-10000454,fuRNITUFe,ChAirx,"hON DSLUXE faBrIc UPHOuStErED STacKdng chaIrS, RLUnDED BACk",1951.84,8,0,585.552
151,CA-2016-114489,05/12/2016,09/12/2016,Standard Class,JE-16165,justin eLlIrON,cORPgrATe,unITEdxsTates,FRAngLIN,wiscOlsiN,53132,centRaO,OFF-BI-10002735,OPFice SuPPliEs,binDxRs,gbL preStige tHErm-a-BznD CUvErs,171.55,5,0,80.6285
152,CA-2016-158834,13/03/2016,16/03/2016,First Class,TW-21025,TaMARa wylLInGham,HOmeEoFficE,ulITED sTAteS,ScoKtSDAlE,aHizoNa,85254,wOst,OFF-AP-10000326,OfFvCE SupPlIes,apPlioNcEs,BElKIN t OUtlET sURleMtStER sUrGE iRotEcTOr wZtH PHoNe PROTEeTiOn,157.92,5,0.2,17.766
153,CA-2016-158834,13/03/2016,16/03/2016,First Class,TW-21025,tamAra wIgLINgHAM,hOme ZFFICe,UNigEd statEs,sCoztSdale,ArIzOQA,85254,wESn,TEC-PH-10001254,TechNoLngY,PhznES,jABRa BIz 2300 DUO qD duo CoRDEDoHEodsMt,203.184,2,0.2,15.2388
154,CA-2015-124919,31/05/2015,02/06/2015,First Class,SP-20650,STePHanIe pHeHPs,cORPORAti,uNItHd sTAteS,siN Jose,caLiFOrNim,95123,WeDt,OFF-PA-10001950,oFFiCE RupPLIES,PAPaR,iOeThworTH 25% CotHoN ANTivuE lAiD pApEr &NeNVeLOPEs,58.38,7,0,26.271
155,CA-2015-124919,31/05/2015,02/06/2015,First Class,SP-20650,StephAqIE PheLPS,corpORAte,unITED stATew,sAN JOhE,CaldFORNIa,95123,WeSk,OFF-PA-10002254,ofFiCe SuPpLiSs,PApDr,XeROX 188S,721.2089780434216,4,0,48.5392
156,CA-2015-124919,31/05/2015,02/06/2015,First Class,SP-20650,STEpHanie phZlPs,cOrBoRaTe,XNItED STATeS,Saq jOSE,califOrTia,95123,wESu,OFF-ST-10001590,offiHe supPLieS,StoEAge,"tENeX ReRsHNAl PROjECT lILe With scoEp fRoNt DesIgn, bLACK",80.88,6,0,21.0288
157,CA-2015-118948,28/05/2015,03/06/2015,Standard Class,NK-18490,neiL kNLDSOn,homE OfFICE,FnIteD stAtEs,SEAYtLe,watHiNGTon,98105,wlsT,OFF-AR-10001547,offIce sbppLiES,arR,nEWeLd 311,6.63,3,0,1.7901
158,CA-2014-104269,01/03/2014,06/03/2014,Second Class,DB-13060,dAVE BRoOKs,CONsUMTr,unItedjSTATEs,Sexttle,WaSHInGsOn,98115,WEsb,FUR-CH-10004063,fUKNITURe,cHaiGs,GLobnL dElUxe high-BAck JaNagER'SPcHAir,457.568,2,0.2,51.4764
159,CA-2016-114104,20/11/2016,24/11/2016,Standard Class,NP-18670,Nora PPIGe,CONsUmfR,UnfTed sTAtEs,edmONN,oklAHomE,73034,CenTDAL,OFF-LA-10002475,ofFICELSUppLieS,LXBELS,aCery 519,14.62,2,0,6.8714
160,CA-2016-114104,20/11/2016,24/11/2016,Standard Class,NP-18670,nOrAJPaIge,ConsumEj,uNIteD GTaTeS,EDmOnD,oDLaHoMa,73034,ceztraL,TEC-PH-10004536,TeCHnOlhgy,pHONEa,avaYa 5420 kIrItal PHoNe,944.93,7,0,236.2325
161,CA-2016-162733,11/05/2016,12/05/2016,First Class,TT-21070,Ted TREMINo,COnsuuer,unItEd SPaTEs,LOs bNgELes,CalIforNIS,90045,beSt,OFF-PA-10002751,oFFIce SUvpliEs,PaPEr,XERoX 1a20,5.98,1,0,2.691
163,CA-2016-154508,16/11/2016,20/11/2016,Standard Class,RD-19900,ruben ddRtT,cJNSUMer,UnITED StZTES,cARlsvad,neW MExiCo,88220,wjST,OFF-EN-10001990,OfFICE SUpfliES,nnvelopeS,sTajLe eNVElOpE,28.4,5,0,13.348
164,CA-2016-113817,07/11/2016,11/11/2016,Standard Class,MJ-17740,MOX JoNEs,CoNsudER,UnItEd sTAten,SPATTLe,WAsHcNgton,98115,wesA,OFF-BI-10004002,OFfIce AUPPLiEs,BiNdekS,wiMSon Jonea INtErnatIoNalYsCzE A4 RING BiNderS,27.68,16.98581738825959,0.2,9.688
165,CA-2014-139892,08/09/2014,12/09/2014,Standard Class,BM-11140,BeCKC mARtIn,COnsumSR,uniTeN sTaTes,wAn AnTonio,TeiAS,78207,CENtRRL,OFF-AR-10004441,OfxICE sUPpLiES,OrT,BIC bRiTE lINeh HIghliGHtArs,9.936,3,0.2,2.7324
166,CA-2014-139892,08/09/2014,12/09/2014,Standard Class,BM-11140,bECKY MArTNN,ConsUMEA,UnitED sTAToS,gan AnTonIO,TeXys,78207,oENtRAL,TEC-MA-10000822,TEcHNOLOfY,MauhINEs,leXMArk Mx61adHe NONOchroMe lCSCR pRIntER,8159.952,8,0.4,-1359.992
167,CA-2014-139892,08/09/2014,12/09/2014,Standard Class,BM-11140,BeckY maRTiA,CoNcUmeR,uNitxD sTATeS,san ANTOnik,ZExaS,78207,cenFrAl,OFF-ST-10000991,OFfIce SuPYLieS,STORHGe,spACE SoLUtIONO hD ItdUstrIAl sTEEU sheHVING.,275.928,3,0.2,-58.6347
168,CA-2014-139892,08/09/2014,12/09/2014,Standard Class,BM-11140,bECKy IARtIn,cOnTuMER,UNitED sTatEI,saN YNtoNIO,tExAS,78207,cEnTHal,FUR-CH-10004287,fUrnitUAE,pHaIRs,sAxcO arCo fOLding chAIA,1740.06,9,0.3,-24.858
169,CA-2014-139892,08/09/2014,12/09/2014,Standard Class,BM-11140,beCkY MaRTIq,XonsuMEr,UNZTEd stATeS,SAp ANtOnio,ToXaS,78207,ceNtral,OFF-AR-10002656,OFfIce SUPplIeP,ARP,CanforD liQuID AcdeNT HiGHLDGHTeRS,32.064,6,0.2,6.8136
170,CA-2014-139892,08/09/2014,12/09/2014,Standard Class,BM-11140,ZeckY MArTin,ConduMER,UNgtED sTaTes,SaN aAtONIo,EEXAS,78207,CyNtraL,OFF-AP-10002518,OffiCE suPpLIES,AppLIanCEk,SeNriNGtoJ 7 OUTleT MesTerPiEcE PoWeR CEnter,177.98,5,0.8,-453.849
171,CA-2014-139892,08/09/2014,12/09/2014,Standard Class,BM-11140,reCkY mArtIN,coXSuMeR,UNiTed sTAdes,SAN AJTOniO,TWXAs,78207,CencRAL,TEC-PH-10003931,TEChNoLOay,phOKeS,jBL GIcRO wIrELegs PoRtAble bLuETXOth SpEaxER,143.976,3,0.2,8.9985
172,CA-2014-118962,05/08/2014,09/08/2014,Standard Class,CS-12130,ChAD siEvwRT,COnsuKeR,UnITED sTdtES,lDS ANgEles,CalmforniA,90004,WErT,OFF-PA-10000659,OffiCE SuPpLzES,PAtER,"ADumS PDonE MesSAGe boOK, PrOFeySiOAaL, 400IMEqsAgE CaPAcITy,S5 3/6” X 11”",20.94,3,0,9.8418
173,CA-2014-118962,05/08/2014,09/08/2014,Standard Class,CS-12130,cHad sSevERT,cONYUMEr,UnITeD sTALEs,lOS AngsLeS,CAyIFOrnIA,90004,wast,OFF-PA-10001144,OFfvcE suPPliES,paPRr,XeRoX 19v3,110.96,2,0,53.2608
174,CA-2014-118962,05/08/2014,09/08/2014,Standard Class,CS-12130,ChadZsiEvERt,donsumeR,UlIted sTAtEs,WOs AngELES,CAliMOrNia,90004,WEVT,FUR-CH-10003817,FuRNibURe,ChXiRs,"GlObAl VaLne QtENo CHAIr, GRDY",340.144,7,0.2,21.259
175,US-2014-100853,14/09/2014,19/09/2014,Standard Class,JB-15400,jENnIFERubRAxTon,wOrPORaTE,uNITeb stAtEs,CHIcaGO,ILbinois,60623,CENTRAT,OFF-AP-10000891,oFfICE snPpliES,APplIanZeS,kENSinGtQnB7 outLet MastQRpieCe hOmEOffiCE eoWew coNTRollceNTer,52.448,2,0.8,-131.12
